,Annual Aggregate Family Income,zip code tabulation area
27554,220052800,79121
27555,308650700,79124
27556,119345000,79201
27557,5126800,79220
27558,19244100,79225
27559,48221000,79226
27560,18488200,79227
27561,4745500,79229
27562,2275900,79230
27563,,79231
27564,7925900,79233
27565,1724200,79234
27566,67257000,79235
27567,6480400,79236
27568,9029500,79237
27569,2949600,79239
27570,,79240
27571,50883600,79241
27572,1481000,79243
27573,7037000,79244
27574,27042400,79245
27575,583000,79247
27576,25120200,79248
27577,24170000,79250
27578,1155900,79251
27579,43240600,79252
27580,9420700,79255
27581,4882500,79256
27582,18989300,79257
27583,,79258
27584,,79259
27585,10109900,79261
27586,66942600,79311
27587,13746700,79312
27588,31534300,79313
27589,1426000,79314
27590,180066700,79316
27591,36230300,79322
27592,117680600,79323
27593,,79324
27594,42202600,79325
27595,,79326
27596,90216700,79329
27597,8939600,79330
27598,184635800,79331
27599,318957500,79336
27600,95809700,79339
27601,9812600,79342
27602,21100200,79343
27603,,79344
27604,17311700,79345
27605,31924200,79346
27606,121561400,79347
27607,4474000,79350
27608,24636200,79351
27609,,79353
27610,36680300,79355
27611,72557300,79356
27612,31683500,79357
27613,19870000,79358
27614,41033200,79359
27615,255635700,79360
27616,114462800,79363
27617,122192900,79364
27618,67173700,79366
27619,10844000,79367
27620,4342300,79369
27621,25204200,79370
27622,20513600,79371
27623,22819700,79372
27624,58455900,79373
27625,1742100,79376
27626,4295800,79377
27627,5706100,79378
27628,11127000,79379
27629,4357800,79380
27630,21013300,79381
27631,138189400,79382
27632,25093300,79401
27633,195644100,79403
27634,101957400,79404
27635,,79406
27636,298887900,79407
27637,136074600,79410
27638,79048600,79411
27639,178324300,79412
27640,403595300,79413
27641,200901300,79414
27642,186070500,79415
27643,541663900,79416
27644,792794000,79423
27645,1267218900,79424
27646,56796100,79501
27647,17427200,79502
27648,3550500,79503
27649,52984300,79504
27650,5511400,79505
27651,25158100,79506
27652,74160400,79508
27653,143631400,79510
27654,23343300,79511
27655,97561300,79512
27656,12490700,79517
27657,5481200,79518
27658,1853500,79519
27659,36066600,79520
27660,66147800,79521
27661,38354000,79525
27662,23394500,79526
27663,4064500,79527
27664,11910400,79528
27665,16010100,79529
27666,5786600,79530
27667,12639800,79532
27668,10258100,79533
27669,2669800,79534
27670,1402400,79535
27671,67388700,79536
27672,2141600,79537
27673,3592000,79538
27674,2989100,79539
27675,4862700,79540
27676,15684300,79541
27677,17689000,79543
27678,10932000,79544
27679,27832800,79545
27680,38599000,79546
27681,13666800,79547
27682,4119500,79548
27683,306140100,79549
27684,43107400,79553
27685,181308100,79556
27686,1802200,79560
27687,13451300,79561
27688,120288300,79562
27689,17165000,79563
27690,6661000,79565
27691,7738900,79566
27692,45677100,79567
27693,260635100,79601
27694,430406500,79602
27695,318381600,79603
27696,462742500,79605
27697,521998600,79606
27698,36350000,79607
27699,,79699
27700,452680900,79701
27701,391152600,79703
27702,1007006900,79705
27703,488652900,79706
27704,1335372000,79707
27705,13578200,79713
27706,362169300,79714
27707,13553600,79718
27708,5314300,79719
27709,482264800,79720
27710,3316900,79730
27711,79739800,79731
27712,3974300,79733
27713,48118500,79734
27714,184405600,79735
27715,12963400,79738
27716,27890800,79739
27717,8000400,79741
27718,5276100,79742
27719,6708000,79743
27720,23056000,79744
27721,108942000,79745
27722,2931700,79748
27723,7149300,79749
27724,36049000,79752
27725,1186500,79754
27726,4285600,79755
27727,156184200,79756
27728,43279600,79758
27729,,79759
27730,495182300,79761
27731,886062900,79762
27732,524124700,79763
27733,367274100,79764
27734,270614300,79765
27735,136099100,79766
27736,,79770
27737,110617300,79772
27738,3576300,79777
27739,19120000,79778
27740,11549000,79780
27741,3813400,79781
27742,56686600,79782
27743,6133800,79783
27744,1896300,79785
27745,4891600,79788
27746,25722300,79789
27747,49786700,79821
27748,166710100,79830
27749,,79831
27750,3029400,79834
27751,125025900,79835
27752,64245600,79836
27753,7528900,79837
27754,62567700,79838
27755,15407200,79839
27756,12278100,79842
27757,35960300,79843
27758,48333900,79845
27759,,79846
27760,,79847
27761,16670800,79848
27762,85901600,79849
27763,5261200,79851
27764,10760000,79852
27765,23105900,79853
27766,4029100,79854
27767,28876900,79855
27768,46079100,79901
27769,370924700,79902
27770,171085800,79903
27771,421798200,79904
27772,207217600,79905
27773,51164500,79906
27774,517738300,79907
27775,36022300,79908
27776,78181200,79911
27777,1824635800,79912
27778,378874400,79915
27779,558800,79916
27780,,79920
27781,347851300,79922
27782,795460000,79924
27783,614925500,79925
27784,411694200,79927
27785,684172100,79928
27786,294229700,79930
27787,512152600,79932
27788,396381500,79934
27789,261403600,79935
27790,1924892500,79936
27791,838926800,79938
27792,,79942
27793,400124300,80002
27794,639132600,80003
27795,915647100,80004
27796,820949800,80005
27797,333820600,80007
27798,367558400,80010
27799,563129400,80011
27800,637370000,80012
27801,1502153300,80013
27802,593325100,80014
27803,1747323000,80015
27804,1684362500,80016
27805,526042400,80017
27806,298872500,80018
27807,36614600,80019
27808,1326481500,80020
27809,716253200,80021
27810,708671500,80022
27811,651063800,80023
27812,4135100,80024
27813,10379400,80025
27814,715998500,80026
27815,1164840800,80027
27816,189040700,80030
27817,843395300,80031
27818,485523100,80033
27819,4448200,80045
27820,6823100,80101
27821,123085300,80102
27822,51920300,80103
27823,780703600,80104
27824,21993000,80105
27825,153571300,80106
27826,344081900,80107
27827,1203665800,80108
27828,694596700,80109
27829,268214800,80110
27830,1293790400,80111
27831,938029600,80112
27832,858753100,80113
27833,137506700,80116
27834,72554500,80117
27835,227414000,80118
27836,655617100,80120
27837,875549300,80121
27838,954791900,80122
27839,1385061900,80123
27840,784817000,80124
27841,382580400,80125
27842,1668505800,80126
27843,1655164700,80127
27844,1047043300,80128
27845,1012687500,80129
27846,1013764600,80130
27847,1266900,80131
27848,796852100,80132
27849,51890100,80133
27850,2001847800,80134
27851,148995700,80135
27852,125765800,80136
27853,28159200,80137
27854,1049503800,80138
27855,281075800,80202
27856,163041400,80203
27857,329004200,80204
27858,389953700,80205
27859,653635200,80206
27860,509564200,80207
27861,815390100,80209
27862,982740500,80210
27863,590307200,80211
27864,361444100,80212
27865,295414200,80214
27866,445758700,80215
27867,90325500,80216
27868,413963300,80218
27869,685802100,80219
27870,1086722800,80220
27871,552626200,80221
27872,368255000,80222
27873,208919700,80223
27874,366090500,80224
27875,579810400,80226
27876,793630400,80227
27877,814901500,80228
27878,719810700,80229
27879,296397900,80230
27880,548385500,80231
27881,441447300,80232
27882,826661200,80233
27883,599016300,80234
27884,197273600,80235
27885,271496300,80236
27886,487089600,80237
27887,461208500,80238
27888,415984000,80239
27889,838675300,80241
27890,174125100,80246
27891,285910600,80247
27892,472427700,80249
27893,364993000,80260
27894,,80264
27895,,80290
27896,,80293
27897,,80294
27898,735025500,80301
27899,634141400,80302
27900,548239800,80303
27901,899816700,80304
27902,571635900,80305
27903,,80310
27904,1246524300,80401
27905,706387500,80403
27906,,80419
27907,18031000,80420
27908,209639100,80421
27909,105250200,80422
27910,7552700,80423
27911,178941800,80424
27912,6079900,80425
27913,8741600,80426
27914,8788600,80427
27915,9635200,80428
27916,,80432
27917,315490500,80433
27918,850600,80434
27919,171951600,80435
27920,12320800,80436
27921,5039000,80438
27922,1092548800,80439
27923,43962700,80440
27924,70140600,80442
27925,60831200,80443
27926,21467400,80444
27927,66228200,80446
27928,31612200,80447
27929,9898700,80448
27930,15628100,80449
27931,12084500,80451
27932,42058000,80452
27933,4038000,80453
27934,52200300,80454
27935,13509500,80455
27936,16468500,80456
27937,5865800,80457
27938,38975300,80459
27939,109214800,80461
27940,2720600,80463
27941,569917300,80465
27942,85281700,80466
27943,48679600,80467
27944,9412800,80468
27945,5639700,80469
27946,127028000,80470
27947,,80471
27948,2344800,80473
27949,,80475
27950,3695300,80476
27951,5755000,80477
27952,25202900,80478
27953,,80479
27954,21450400,80480
27955,15983400,80481
27956,30933200,80482
27957,11545100,80483
27958,457724400,80487
27959,,80488
27960,,80497
27961,197292400,80498
27962,658516500,80501
27963,1086545200,80503
27964,1250602400,80504
27965,15131400,80510
27966,,80511
27967,54551700,80512
27968,304801500,80513
27969,77405700,80514
27970,14992400,80515
27971,719092400,80516
27972,266402900,80517
27973,25005800,80520
27974,399053600,80521
27975,704162600,80524
27976,1240029500,80525
27977,976237500,80526
27978,651675900,80528
27979,69877400,80530
27980,,80532
27981,300683600,80534
27982,57471700,80535
27983,77009100,80536
27984,846858800,80537
27985,1096800500,80538
27986,158704900,80540
27987,131596000,80542
27988,124089600,80543
27989,,80544
27990,15287400,80545
27991,,80546
27992,34042300,80547
27993,203526300,80549
27994,605739000,80550
27995,634858700,80601
27996,842879700,80602
27997,253653200,80603
27998,60142400,80610
27999,17013400,80611
28000,6605300,80612
28001,214018200,80615
28002,223389000,80620
28003,224306000,80621
28004,2860600,80622
28005,12799900,80623
28006,25555700,80624
28007,471391400,80631
28008,1223147700,80634
28009,231780000,80640
28010,105929900,80642
28011,69969500,80643
28012,64249400,80644
28013,86041700,80645
28014,18816600,80648
28015,4335600,80649
28016,36801700,80650
28017,88044500,80651
28018,8668600,80652
28019,14834400,80653
28020,51990000,80654
28021,253787700,80701
28022,9049600,80705
28023,55898400,80720
28024,2168900,80721
28025,5217900,80722
28026,116765100,80723
28027,11778600,80726
28028,4916800,80727
28029,13438500,80728
28030,13658900,80729
28031,28750300,80731
28032,10455400,80733
28033,46605300,80734
28034,11967900,80735
28035,10278700,80736
28036,22609200,80737
28037,1955300,80740
28038,15866500,80741
28039,3139800,80742
28040,21742100,80743
28041,9808200,80744
28042,1843200,80745
28043,593400,80746
28044,8576800,80747
28045,4987500,80749
28046,8123700,80750
28047,270271500,80751
28048,4362300,80754
28049,3432100,80755
28050,4498900,80757
28051,55992200,80758
28052,66616200,80759
28053,1688800,80801
28054,3256600,80802
28055,4567500,80804
28056,8022000,80805
28057,82163300,80807
28058,119893300,80808
28059,38668700,80809
28060,21280400,80810
28061,5158400,80812
28062,23146600,80813
28063,95923300,80814
28064,17019600,80815
28065,145328100,80816
28066,513276600,80817
28067,7520500,80818
28068,13387900,80819
28069,13142500,80820
28070,17625000,80821
28071,7049700,80822
28072,8248700,80823
28073,5385100,80824
28074,11991800,80825
28075,19815800,80827
28076,43731000,80828
28077,150577100,80829
28078,6865500,80830
28079,628685200,80831
28080,12713300,80832
28081,9146000,80833
28082,3639500,80834
28083,14357300,80835
28084,18904100,80836
28085,30971100,80840
28086,8755200,80860
28087,4027800,80861
28088,1386500,80862
28089,309230100,80863
28090,19121100,80864
28091,121318300,80902
28092,162274300,80903
28093,369407500,80904
28094,254566100,80905
28095,1109317100,80906
28096,473572200,80907
28097,527748000,80908
28098,541948700,80909
28099,301557300,80910
28100,597433200,80911
28101,5382500,80913
28102,,80914
28103,344436800,80915
28104,482234200,80916
28105,580728100,80917
28106,1082328300,80918
28107,955269000,80919
28108,1160432800,80920
28109,744476600,80921
28110,600254300,80922
28111,650281700,80923
28112,147242200,80924
28113,148013900,80925
28114,30093600,80926
28115,32098200,80927
28116,22422400,80928
28117,7668200,80929
28118,14925700,80930
28119,,80938
28120,,80939
28121,89416900,80951
28122,339504700,81001
28123,166047500,81003
28124,297659400,81004
28125,565903500,81005
28126,239209500,81006
28127,639999100,81007
28128,185296800,81008
28129,29103400,81019
28130,11325500,81020
28131,,81021
28132,24516400,81022
28133,33069600,81023
28134,3113400,81024
28135,14280100,81025
28136,1700900,81027
28137,4342600,81029
28138,1313800,81030
28139,2815000,81033
28140,18968000,81036
28141,,81038
28142,31557200,81039
28143,16607000,81040
28144,7612200,81041
28145,759200,81043
28146,8172400,81044
28147,850500,81045
28148,26730100,81047
28149,7636200,81049
28150,139866700,81050
28151,139604800,81052
28152,45784600,81054
28153,32981600,81055
28154,6560900,81057
28155,10291800,81058
28156,3071000,81059
28157,9345800,81062
28158,19193800,81063
28159,4369100,81064
28160,79868000,81067
28161,46946200,81069
28162,6437100,81071
28163,32801100,81073
28164,6534100,81076
28165,5702200,81077
28166,524700,81081
28167,201198400,81082
28168,1948900,81084
28169,1781000,81087
28170,45815500,81089
28171,20302000,81090
28172,17713600,81091
28173,20825800,81092
28174,218464000,81101
28175,26492800,81120
28176,3046300,81121
28177,176815100,81122
28178,15102100,81123
28179,,81124
28180,53601800,81125
28181,5803900,81126
28182,1226300,81128
28183,2659600,81129
28184,26755100,81130
28185,14983700,81131
28186,45934500,81132
28187,14416000,81133
28188,2881700,81136
28189,105801700,81137
28190,,81138
28191,35912900,81140
28192,20038700,81141
28193,5030100,81143
28194,104362900,81144
28195,10558800,81146
28196,259669100,81147
28197,3750900,81148
28198,14296700,81149
28199,23330300,81151
28200,11826600,81152
28201,30551300,81154
28202,10282700,81155
28203,196416500,81201
28204,6475800,81210
28205,125778400,81211
28206,425539500,81212
28207,3185200,81220
28208,3635000,81221
28209,6833900,81222
28210,26757000,81223
28211,94730700,81224
28212,10428700,81225
28213,92353900,81226
28214,,81227
28215,137076900,81230
28216,,81231
28217,,81232
28218,24675200,81233
28219,17154400,81235
28220,28947100,81236
28221,2710400,81237
28222,,81239
28223,75904800,81240
28224,618400,81241
28225,15522300,81242
28226,1343200,81243
28227,4418600,81244
28228,,81248
28229,2521100,81251
28230,70655200,81252
28231,11478900,81253
28232,612953400,81301
28233,181815100,81303
28234,3545900,81320
28235,244131600,81321
28236,95151500,81323
28237,21193400,81324
28238,1758200,81325
28239,46157700,81326
28240,15007700,81327
28241,75166700,81328
28242,,81330
28243,,81331
28244,3294600,81332
28245,12732900,81334
28246,,81335
28247,379730100,81401
28248,247149300,81403
28249,46811000,81410
28250,,81411
28251,105307600,81413
28252,22814700,81415
28253,229429900,81416
28254,30214200,81418
28255,67656300,81419
28256,8006600,81422
28257,27860500,81423
28258,20758900,81424
28259,80133600,81425
28260,3114200,81426
28261,17779700,81427
28262,84065100,81428
28263,2071100,81429
28264,10138700,81430
28265,8768400,81431
28266,75929700,81432
28267,7794500,81433
28268,3133900,81434
28269,159548900,81435
28270,274244400,81501
28271,257885500,81503
28272,542188800,81504
28273,302608800,81505
28274,296037000,81506
28275,474625300,81507
28276,201358200,81520
28277,324106800,81521
28278,,81522
28279,33753800,81523
28280,74110700,81524
28281,19013900,81525
28282,126342100,81526
28283,45490300,81527
28284,345097600,81601
28285,8194500,81610
28286,386589900,81611
28287,,81612
28288,101118500,81615
28289,218268400,81620
28290,161492400,81621
28291,330917300,81623
28292,23505100,81624
28293,228180700,81625
28294,18404500,81630
28295,232147200,81631
28296,284540200,81632
28297,,81633
28298,146582000,81635
